8.746152319497231264e-01,3.748644956381056437e-01,-3.074488672145673784e-01,6.955536875033483390e-01
3.219892771035136603e-01,-9.232294641604409380e-01,-2.096908723249122364e-01,-7.485946874710225352e-02
-3.624515160292320348e-01,8.440359243548023471e-02,-9.281728999017896387e-01,6.034178070140089334e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.186979569870614704e-01,1.645409928885993578e-01,-3.590547666958804340e-01,6.481497681480290485e-01
1.161923997737491637e-01,-9.814546883738461958e-01,-1.524664582910393307e-01,-2.078306735112425141e-01
-3.774829665860652828e-01,9.835118874843286341e-02,-9.207788299093073725e-01,7.376302526463606180e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.102361098741367673e-01,5.304101138562847817e-01,-4.628496293072038026e-01,5.705113820652902845e-01
5.300038817451390161e-01,-8.356249902064327717e-01,-1.443147985398022248e-01,2.392012072536758849e-02
-4.633147456815265852e-01,-1.428145190849378077e-01,-8.746104616185426117e-01,7.939025583309272660e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.924041529096685466e-01,-7.204771757084039996e-02,9.971521288387080739e-02,6.585773936455062705e-01
-5.838016347790007943e-02,-9.892906398634930820e-01,-1.337751336787769141e-01,1.494209029173330650e-01
1.082855198072988911e-01,1.269376077894702748e-01,-9.859822969651890201e-01,7.439046185693948265e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.711032514284108075e-01,2.222131858601239518e-01,8.706190381023472258e-02,7.501633606632469586e-01
2.350340349663008199e-01,-9.537915379898679324e-01,-1.871916249899624463e-01,4.319641811053185898e-01
4.144245978013653964e-02,2.022449062122877450e-01,-9.784577254222869280e-01,6.030716136151029749e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.727752957982294779e-01,7.250607557496107081e-01,-1.471743925939849873e-01,5.747393237477882444e-01
7.096344513557115707e-01,-6.886714178891270022e-01,-1.488308557781561625e-01,5.739792924616341496e-01
-2.092662103940418350e-01,-4.310296321989953716e-03,-9.778492084840759713e-01,7.581891589032214718e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.562875058019999930e-01,9.511718355022377169e-01,1.720141090640353587e-01,3.282930048858564431e-01
9.556995735583379004e-01,-2.760035213231128992e-01,1.022760055812364371e-01,6.112953407607339962e-01
1.447585557754734742e-01,1.381817483047095008e-01,-9.797707716426600211e-01,6.310782569472869197e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.319878679183766002e-01,7.680380398038361145e-01,-3.565199542829843304e-01,3.554236570541706719e-01
8.466987642503792655e-01,-4.777838334888104832e-01,2.341448506237494842e-01,4.947637587672903958e-01
9.492681630646954138e-03,-4.264272245893997448e-01,-9.044720621027725338e-01,7.862345362895254430e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
