1.860371232032775879e-01,9.743762016296386719e-01,1.264163702726364136e-01,-3.326933979988098145e-01
-1.528615355491638184e-01,1.557984948158264160e-01,-9.758893847465515137e-01,-3.689872622489929199e-01
-9.705789685249328613e-01,1.622274219989776611e-01,1.779289841651916504e-01,-7.452383041381835938e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.379132956266403198e-01,9.524742960929870605e-01,-1.902363598346710205e-01,1.183316390961408615e-02
-2.112393081188201904e-01,-2.419122457504272461e-01,-9.470250010490417480e-01,-3.199584186077117920e-01
-9.480375051498413086e-01,-1.851244866847991943e-01,2.587542235851287842e-01,-6.665080785751342773e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.031492352485656738e-01,7.432696223258972168e-01,-2.894151210784912109e-01,7.651671022176742554e-02
3.270957767963409424e-01,-1.004450246691703796e-01,-9.396377205848693848e-01,-3.172864317893981934e-01
-7.274745106697082520e-01,-6.614083051681518555e-01,-1.825369596481323242e-01,-4.007329344749450684e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.527532935142517090e-01,6.984296441078186035e-01,-2.934434115886688232e-01,3.747293949127197266e-01
1.388209611177444458e-01,-2.705131769180297852e-01,-9.526548385620117188e-01,-4.725214242935180664e-01
-7.447427511215209961e-01,-6.625847220420837402e-01,7.962175458669662476e-02,-4.808039367198944092e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.463053345680236816e-01,3.231685161590576172e-01,-8.260400965809822083e-03,6.457319855690002441e-01
1.100258342921733856e-02,6.659371778368949890e-03,-9.999172687530517578e-01,-3.360940814018249512e-01
-3.230867683887481689e-01,-9.463179707527160645e-01,-9.857411496341228485e-03,-5.517436265945434570e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.634031295776367188e-01,8.195810914039611816e-01,-1.042285561561584473e-01,5.137083530426025391e-01
-1.100399643182754517e-01,-1.994734853506088257e-01,-9.737049937248229980e-01,-2.528890967369079590e-01
