time,ref_pos,ref_vel,meas_pos,meas_vel
0.00512242317199707,-1.5581642069367239,0.0,-1.5717,0.0058
0.010115385055541992,-1.5458544660748281,0.0,-1.5717,0.0058
0.015091180801391602,-1.5335931485823213,0.0,-1.5717,0.0058
0.02010178565979004,-1.5212552480881976,0.0,-1.5717,0.0058
0.02520298957824707,-1.5087068896016396,0.0,-1.5717,0.0058
0.030156373977661133,-1.4965373795399484,0.0,-1.5717,0.0058
0.03510761260986328,-1.4843911113484747,0.0,-1.5717,0.0058
0.0401153564453125,-1.472127501849089,0.0,-1.5717,0.0058
0.045098066329956055,-1.4599494314159092,0.0,-1.5717,0.0058
0.05014395713806152,-1.4476446352636552,0.0,-1.5686,0.1809
0.055108070373535156,-1.4355694417116238,0.0,-1.5686,0.1809
0.06011009216308594,-1.4234353089136333,0.0,-1.5686,0.1809
0.06509137153625488,-1.4113876524134998,0.0,-1.5686,0.1809
0.07010245323181152,-1.399307311104365,0.0,-1.5629,0.3334
0.07512259483337402,-1.387247746092958,0.0,-1.5629,0.3334
0.08011221885681152,-1.3753067235129823,0.0,-1.5629,0.3334
0.08512210845947266,-1.3633655331160899,0.0,-1.5629,0.3334
0.09013175964355469,-1.3514762903830926,0.0,-1.5629,0.3334
0.0951700210571289,-1.339573942840932,0.0,-1.5629,0.3334
0.10029172897338867,-1.3275338529745475,0.0,-1.5519,0.6046
0.10524106025695801,-1.3159587874292216,0.0,-1.5519,0.6046
0.11015558242797852,-1.3045260849754379,0.0,-1.5519,0.6046
0.11515092849731445,-1.292970421813111,0.0,-1.5519,0.6046
0.12014555931091309,-1.2814848202490468,0.0,-1.5519,0.6046
0.12512469291687012,-1.2701057518956758,0.0,-1.529,1.2324
0.13053345680236816,-1.2578282871580375,0.0,-1.529,1.2324
0.13517189025878906,-1.2473712519966287,0.0,-1.529,1.2324
0.14013957977294922,-1.236248151249333,0.0,-1.529,1.2324
0.14519810676574707,-1.225005404079404,0.0,-1.529,1.2324
0.15018606185913086,-1.2140050012735857,0.0,-1.529,1.2324
0.15513920783996582,-1.203168054415348,0.0,-1.4992,1.6408
0.1601715087890625,-1.1922490992216297,0.0,-1.4992,1.6408
0.1654219627380371,-1.180957695708645,0.0,-1.4992,1.6408
0.17022085189819336,-1.1707301050969638,0.0,-1.4992,1.6408
0.17533135414123535,-1.1599384246626359,0.0,-1.4992,1.6408
0.1801741123199463,-1.14980981212759,0.0,-1.4992,1.6408
0.18515467643737793,-1.13949464238795,0.0,-1.4992,1.6408
0.1904010772705078,-1.1287431463676079,0.0,-1.4992,1.6408
0.19522738456726074,-1.118958529828181,0.0,-1.4645,2.0944
0.20012474060058594,-1.109136062043406,0.0,-1.4645,2.0944
0.20514822006225586,-1.0991741899380536,0.0,-1.4645,2.0944
0.21016550064086914,-1.0893418533957624,0.0,-1.4645,2.0944
0.21517181396484375,-1.0796502298568855,0.0,-1.4645,2.0944
0.22022223472595215,-1.069996326088915,0.0,-1.4645,2.0944
0.225111722946167,-1.0607701289759217,0.0,-1.4305,1.9633
0.23027420043945312,-1.0511594654742669,0.0,-1.4305,1.9633
0.23514819145202637,-1.042211253610669,0.0,-1.4305,1.9633
0.2401256561279297,-1.0332009926971684,0.0,-1.4305,1.9633
0.2451629638671875,-1.0242162428721868,0.0,-1.4305,1.9633
0.2503025531768799,-1.0151901526089468,0.0,-1.3974,1.9361
0.25539636611938477,-1.0063873666351015,0.0,-1.3974,1.9361
0.2604258060455322,-0.9978376224207776,0.0,-1.3974,1.9361
0.26546263694763184,-0.9894186690949986,0.0,-1.3974,1.9361
0.27042627334594727,-0.98126445853434,0.0,-1.3974,1.9361
0.2751317024230957,-0.9736667554970486,0.0,-1.3974,1.9361
0.2801699638366699,-0.9656763371370711,0.0,-1.3633,2.015
0.28515028953552246,-0.957926787533349,0.0,-1.3633,2.015
0.29012608528137207,-0.9503341102113032,0.0,-1.3633,2.015
0.2951064109802246,-0.9428863394071257,0.0,-1.3633,2.015
0.30012035369873047,-0.9355435708921995,0.0,-1.3298,1.9553
0.30517053604125977,-0.9283070622808636,0.0,-1.3298,1.9553
0.3102843761444092,-0.9211441380376834,0.0,-1.3298,1.9553
0.31516242027282715,-0.9144677209202098,0.0,-1.3298,1.9553
0.3201882839202881,-0.9077502173388252,0.0,-1.3298,1.9553
0.3252909183502197,-0.9010992116344383,0.0,-1.2962,1.9767
0.3301866054534912,-0.8948796923434701,0.0,-1.2962,1.9767
0.3353104591369629,-0.8885415699321068,0.0,-1.2962,1.9767
0.34023237228393555,-0.8826196901346695,0.0,-1.2962,1.9767
0.34519386291503906,-0.8768167209169901,0.0,-1.2962,1.9767
0.35017871856689453,-0.8711562206866624,0.0,-1.2962,1.9767
0.35517120361328125,-0.8656590333954387,0.0,-1.2962,1.9767
0.36014294624328613,-0.8603570635782732,0.0,-1.2962,1.9767
0.3651916980743408,-0.855150338406004,0.0,-1.2623,1.9861
0.3702692985534668,-0.8500954453919686,0.0,-1.2623,1.9861
0.37517261505126953,-0.845388094130151,0.0,-1.2623,1.9861
0.38015151023864746,-0.8407843194195417,0.0,-1.2623,1.9861
0.3851311206817627,-0.8363585241064291,0.0,-1.2623,1.9861
0.39011716842651367,-0.8321070932092743,0.0,-1.2287,1.9727
0.39516329765319824,-0.8279889709476972,0.0,-1.2287,1.9727
0.40023088455200195,-0.8240412048779343,0.0,-1.2287,1.9727
0.40518999099731445,-0.8203611723176101,0.0,-1.2287,1.9727
0.4101226329803467,-0.8168814638274743,0.0,-1.2287,1.9727
0.4151344299316406,-0.8135313404758463,0.0,-1.2287,1.9727
0.42014312744140625,-0.8103708411679531,0.0,-1.2287,1.9727
0.42529296875,-0.8073175971811317,0.0,-1.1949,1.986
0.43024373054504395,-0.8045707725687046,0.0,-1.1949,1.986
0.4352762699127197,-0.8019685463298294,0.0,-1.1949,1.986
0.44021129608154297,-0.7996033627351875,0.0,-1.1949,1.986
0.4452512264251709,-0.7973792258731626,0.0,-1.1949,1.986
0.4502549171447754,-0.7953628833576663,0.0,-1.1949,1.986
0.4552898406982422,-0.7935273627941188,0.0,-1.1611,1.9858
0.46058225631713867,-0.7918076193742944,0.0,-1.1611,1.9858
0.4653913974761963,-0.7904316461509281,0.0,-1.1611,1.9858
0.47020888328552246,-0.789231874130995,0.0,-1.1611,1.9858
0.47522640228271484,-0.7881726107584516,0.0,-1.1611,1.9858
0.48047542572021484,-0.7872725987971383,0.0,-1.1611,1.9858
0.48519229888916016,-0.7866455783748965,0.0,-1.1611,1.9858
0.4901883602142334,-0.7861692232124211,0.0,-1.1273,1.9873
0.49517083168029785,-0.7858866658954428,0.0,-1.1273,1.9873
0.5005209445953369,-0.7857973780845323,0.0,-1.1273,1.9873
0.5053665637969971,-0.7859078901874679,0.0,-1.1273,1.9873
0.5104236602783203,-0.7862171901310582,0.0,-1.1273,1.9873
0.515465259552002,-0.7867226624907766,0.0,-1.1273,1.9873
0.520338773727417,-0.7873982480817336,0.0,-1.1273,1.9873
0.5255007743835449,-0.7883140840321846,0.0,-1.0934,1.9942
0.5303201675415039,-0.7893548860615549,0.0,-1.0934,1.9942
0.5352320671081543,-0.7905999864239958,0.0,-1.0934,1.9942
0.5401649475097656,-0.7920373745492919,0.0,-1.0934,1.9942
0.5452032089233398,-0.7936985256211763,0.0,-1.0934,1.9942
0.5502476692199707,-0.7955567626422249,0.0,-1.0934,1.9942
0.5552012920379639,-0.7975710088078564,0.0,-1.0594,1.9962
0.5602755546569824,-0.7998284605802525,0.0,-1.0594,1.9962
0.5651729106903076,-0.8021930071827679,0.0,-1.0594,1.9962
0.5701234340667725,-0.8047681305906158,0.0,-1.0594,1.9962
