time,ref_pos,ref_vel,meas_pos,meas_vel
0.005099296569824219,-1.5582212332604863,0.0,-1.5715,0.0072
0.010098457336425781,-1.545896191331171,0.0,-1.5715,0.0072
0.015115737915039062,-1.5335326552121091,0.0,-1.5715,0.0072
0.02010321617126465,-1.5212517272649235,0.0,-1.5715,0.0072
0.025099992752075195,-1.5089601027193817,0.0,-1.5715,0.0072
0.030112504959106445,-1.4966450826800992,0.0,-1.5715,0.0072
0.03510904312133789,-1.4843876049290998,0.0,-1.5715,0.0072
0.040114402770996094,-1.4721298351012235,0.0,-1.5696,0.1137
0.04516434669494629,-1.4597876142921877,0.0,-1.5696,0.1137
0.05013394355773926,-1.4476690245320654,0.0,-1.5696,0.1137
0.0551762580871582,-1.435403797528041,0.0,-1.5696,0.1137
0.0601506233215332,-1.4233371311607967,0.0,-1.5696,0.1137
0.06515860557556152,-1.4112253014375358,0.0,-1.566,0.2018
0.07012748718261719,-1.3992470653275735,0.0,-1.566,0.2018
0.0752410888671875,-1.3869636351980084,0.0,-1.566,0.2018
0.08015227317810059,-1.3752110571081326,0.0,-1.566,0.2018
0.08516383171081543,-1.363266296408311,0.0,-1.566,0.2018
0.09017729759216309,-1.3513684613387673,0.0,-1.566,0.2018
0.09515738487243652,-1.339603723244007,0.0,-1.566,0.2018
0.10022568702697754,-1.327688709985226,0.0,-1.5611,0.2767
0.10536384582519531,-1.315672398867306,0.0,-1.5611,0.2767
0.11020469665527344,-1.3044121458523854,0.0,-1.5611,0.2767
0.11519193649291992,-1.2928758378679786,0.0,-1.5611,0.2767
0.12019681930541992,-1.281367307741201,0.0,-1.5611,0.2767
0.12522459030151367,-1.2698781948861289,0.0,-1.5611,0.2767
0.13034677505493164,-1.258250554619279,0.0,-1.5611,0.2767
0.13533639907836914,-1.2470016259506727,0.0,-1.5458,0.8615
0.1402595043182373,-1.2359806258824286,0.0,-1.5458,0.8615
0.145294189453125,-1.2247926932233701,0.0,-1.5458,0.8615
0.15019607543945312,-1.2139830046069642,0.0,-1.5458,0.8615
0.15533709526062012,-1.2027369299968929,0.0,-1.5458,0.8615
0.16013669967651367,-1.192324305300724,0.0,-1.5458,0.8615
0.1651167869567871,-1.1816111200650514,0.0,-1.5458,0.8615
0.1701192855834961,-1.1709456337030728,0.0,-1.518,1.5502
0.17512774467468262,-1.1603663728539146,0.0,-1.518,1.5502
0.18012166023254395,-1.1499189977223438,0.0,-1.518,1.5502
0.18513822555541992,-1.139528541130459,0.0,-1.518,1.5502
0.1901242733001709,-1.129307427949371,0.0,-1.4819,2.009
0.1951432228088379,-1.1191282718285969,0.0,-1.4819,2.009
0.20027542114257812,-1.108835567993553,0.0,-1.4819,2.009
0.20511221885681152,-1.099245167631541,0.0,-1.4819,2.009
