0.043	-0.268	-0.074	-0.017	-0.014	-0.016	
0.062	0.202	-0.122	0.023	0.015	0.010	
0.162	0.225	0.077	0.021	-0.031	-0.013	
0.042	0.236	0.127	0.035	-0.007	-0.004	
-0.008	0.223	-0.023	0.027	0.007	0.004	
0.112	0.000	-0.219	0.011	-0.016	-0.032	
0.042	-0.009	-0.159	-0.021	0.003	-0.006	
0.042	0.203	-0.012	0.025	0.019	0.014	
-0.108	0.072	-0.070	-0.001	-0.002	-0.014	
0.022	0.277	-0.364	0.027	0.005	0.002	
0.313	-0.207	-0.046	-0.015	-0.025	-0.008	
-0.498	0.322	-0.004	0.033	0.019	-0.002	
0.143	-0.220	-0.225	0.005	-0.039	-0.009	
0.082	0.236	0.137	0.019	-0.011	0.004	
-0.218	0.238	0.317	0.026	0.045	0.011	
-0.288	0.097	-0.351	0.019	0.003	0.004	
0.133	-0.149	-0.176	0.001	-0.032	-0.013	
0.122	-0.028	-0.109	0.005	-0.019	0.002	
-0.148	-0.021	-0.269	-0.001	0.019	0.010	
-0.078	0.153	-0.002	-0.001	0.017	-0.000	
-0.218	0.163	-0.022	0.027	-0.015	0.006	
0.292	0.195	0.038	0.021	-0.013	0.012	
-0.038	0.051	-0.140	-0.003	0.009	0.002	
-0.028	0.238	0.257	-0.005	0.027	-0.006	
-0.117	-0.160	-0.186	0.001	-0.003	-0.002	
0.282	0.066	0.100	-0.011	-0.005	-0.002	
-0.008	0.050	-0.200	-0.003	0.017	-0.012	
0.011	0.441	-0.177	0.031	0.021	0.008	
-0.288	0.028	-0.279	0.023	0.015	-0.000	
-0.277	-0.127	0.013	-0.005	-0.004	-0.018	
-0.238	0.071	-0.130	0.023	-0.027	-0.009	
0.062	0.221	-0.133	0.023	-0.009	0.006	
-0.238	0.162	-0.082	0.017	0.025	-0.000	
-0.088	0.195	0.108	0.003	0.007	0.014	
-0.007	-0.117	-0.007	-0.001	-0.011	-0.004	
-0.198	0.075	0.090	-0.003	0.000	-0.014	
-0.068	0.223	-0.003	0.017	0.006	-0.001	
-0.078	0.321	-0.124	0.015	0.011	-0.006	
0.113	-0.106	0.043	-0.019	0.021	-0.000	
0.023	-0.070	0.352	-0.011	-0.016	-0.014	
0.002	0.194	0.018	0.017	-0.001	0.004	
-0.027	-0.055	0.102	0.015	-0.015	0.002	
0.003	-0.025	0.061	0.005	-0.003	0.000	
-0.128	0.062	-0.070	0.013	0.007	0.004	
0.073	-0.026	0.021	0.011	0.011	0.002	
-0.198	0.200	-0.202	0.007	0.013	-0.000	
-0.148	0.089	-0.220	0.026	0.017	-0.012	
0.072	0.352	-0.105	0.019	-0.001	-0.010	
0.213	-0.356	-0.013	-0.021	-0.022	-0.012	
-0.068	0.023	-0.009	0.007	-0.003	-0.002	
0.082	0.211	0.407	0.011	0.023	-0.002	
0.181	0.558	0.211	0.043	-0.009	0.002	
-0.097	-0.275	0.076	-0.023	0.003	-0.006	
0.103	-0.077	-0.048	-0.027	-0.022	-0.020	
0.132	0.273	-0.044	0.045	-0.039	-0.003	
0.092	0.133	-0.041	0.011	-0.001	-0.006	
-0.048	0.384	0.005	0.047	0.019	0.010	
0.042	0.044	0.020	-0.003	0.019	-0.002	
-0.208	0.094	-0.521	0.027	-0.008	-0.020	
-0.088	0.371	-0.135	0.033	-0.009	0.006	
-0.038	0.152	-0.092	-0.005	0.025	-0.000	
-0.037	-0.328	0.477	-0.007	-0.003	-0.012	
-0.018	0.011	-0.139	0.009	0.003	0.006	
-0.238	0.444	0.064	0.021	-0.001	0.006	
-0.198	0.158	-0.282	0.037	0.009	-0.002	
0.284	-0.528	-0.110	-0.051	-0.016	-0.012	
0.012	0.164	-0.002	0.019	0.005	-0.006	
-0.178	0.402	-0.076	0.039	0.033	0.007	
-0.188	0.234	0.067	0.013	0.013	0.006	
-0.278	0.205	0.128	0.029	0.013	0.008	
-0.108	0.210	-0.183	0.027	-0.009	0.012	
0.172	0.095	0.059	0.015	-0.025	-0.010	
0.122	0.022	-0.129	-0.033	-0.017	-0.004	
0.253	-0.083	0.192	-0.015	-0.007	0.004	
0.342	0.405	0.054	0.023	-0.031	-0.011	
-0.198	0.241	-0.113	0.009	0.027	0.006	
-0.008	0.161	-0.162	0.011	-0.021	-0.008	
0.042	-0.061	-0.248	0.013	0.009	0.002	
-0.188	0.222	-0.093	0.019	0.041	0.013	
0.103	-0.229	-0.155	-0.015	0.021	-0.000	
0.073	-0.269	-0.164	0.001	-0.011	-0.012	
0.033	-0.236	0.045	-0.011	0.010	-0.014	
0.062	0.003	-0.059	0.011	-0.015	0.000	
-0.048	0.018	-0.289	0.021	-0.031	-0.015	
0.132	-0.039	-0.178	-0.013	0.009	-0.000	
-0.017	-0.178	-0.106	-0.007	0.029	-0.006	
0.083	-0.132	-0.337	-0.005	0.025	-0.006	
0.203	-0.221	-0.315	-0.003	-0.005	-0.004	
-0.267	-0.064	0.172	0.001	0.025	-0.012	
0.192	0.156	0.148	0.011	-0.001	0.002	
-0.068	0.102	-0.091	0.015	0.001	0.002	
-0.018	0.116	0.169	0.007	0.021	0.004	
-0.058	0.252	-0.103	0.019	-0.001	0.006	
-0.158	0.101	-0.111	0.025	0.011	0.008	
0.012	0.033	-0.050	0.005	-0.021	-0.006	
0.132	0.172	-0.112	0.035	-0.017	0.002	
-0.258	0.274	0.046	0.029	0.013	-0.006	
0.062	0.146	0.119	0.015	-0.005	-0.006	
0.063	-0.056	-0.008	-0.017	-0.009	-0.006	
-0.379	0.550	-0.158	0.037	0.041	0.001	
0.032	0.050	-0.200	0.025	-0.013	-0.002	
0.012	0.187	-0.412	0.031	-0.031	-0.011	
-0.018	0.026	0.161	-0.016	0.041	0.005	
-0.088	0.302	-0.064	0.003	0.007	0.004	
0.142	0.439	0.294	0.037	-0.033	0.003	
-0.138	0.166	0.158	0.017	0.025	-0.000	
0.272	0.065	0.060	0.015	-0.015	0.000	
0.103	-0.133	-0.387	-0.021	0.014	-0.020	
-0.328	-0.071	-0.228	0.021	0.017	-0.000	
-0.158	-0.073	-0.348	0.007	0.003	0.004	
-0.168	0.379	-0.225	0.028	0.043	0.001	
0.051	0.626	0.160	0.069	0.025	0.016	
0.113	-0.275	0.076	-0.035	-0.003	0.000	
