659.978	336.741	99.663	-0.013	0.014	1.573	
659.978	336.741	99.663	-0.013	0.014	1.573	
659.978	336.741	99.663	-0.013	0.014	1.573	
659.978	336.741	99.663	-0.013	0.014	1.573	
659.978	336.741	99.663	-0.013	0.014	1.573	
659.979	336.740	99.663	-0.013	0.014	1.573	
659.979	336.740	99.663	-0.013	0.014	1.573	
659.979	336.740	99.663	-0.013	0.014	1.573	
659.979	336.741	99.663	-0.013	0.014	1.573	
659.979	336.741	99.663	-0.013	0.014	1.573	
659.979	336.741	99.664	-0.013	0.014	1.573	
659.979	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.979	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.980	336.741	99.665	-0.013	0.014	1.573	
659.980	336.742	99.665	-0.013	0.014	1.573	
659.980	336.742	99.665	-0.013	0.014	1.573	
659.980	336.742	99.665	-0.013	0.014	1.573	
659.980	336.741	99.665	-0.013	0.014	1.573	
659.980	336.741	99.665	-0.013	0.014	1.573	
659.980	336.741	99.665	-0.013	0.014	1.573	
659.980	336.741	99.665	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.980	336.741	99.664	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.741	99.664	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.741	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.666	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.665	-0.013	0.014	1.573	
659.979	336.742	99.664	-0.013	0.014	1.573	
659.979	336.742	99.664	-0.013	0.014	1.573	
659.979	336.742	99.664	-0.013	0.014	1.573	
659.979	336.742	99.663	-0.013	0.014	1.573	
659.979	336.742	99.664	-0.013	0.014	1.573	
659.978	336.742	99.663	-0.013	0.014	1.573	
659.978	336.742	99.663	-0.013	0.014	1.573	
659.978	336.742	99.663	-0.013	0.014	1.573	
659.978	336.742	99.662	-0.013	0.014	1.573	
659.978	336.742	99.662	-0.013	0.014	1.573	
659.978	336.742	99.662	-0.013	0.014	1.573	
659.978	336.742	99.662	-0.013	0.014	1.573	
659.978	336.742	99.662	-0.013	0.014	1.573	
659.978	336.742	99.662	-0.013	0.014	1.573	
659.978	336.742	99.661	-0.013	0.014	1.573	
659.978	336.742	99.661	-0.013	0.014	1.573	
659.978	336.742	99.661	-0.013	0.014	1.573	
