3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
3.464	10392.305	3464.102	
